Target language lemma,ID,User language gloss,English gloss,POS,Level,Word source,Ex. ID,Form,Analysis,Target language example sentence,User language translation,English translation,Reference,Topic(s),Lesson,
популярный,2299,popular,,A,A2,LM,2,популярная,Nom.Fem.Sing,Шахматы – это очень популярная интеллектуальная игра.,Chess is a popular intellectual game.,,_,"описание, свободное время, учёба/работа"
популярный,2300,popular,,A,A2,LM,3,популярным,Ins.Masc.Sing,В детстве я хотел стать популярным писателем.,When I was a child I wanted to become a popular writer.,,_,"описание, свободное время, учёба/работа"
последний,2301,last,,A,A2,"Golosa, LM",1,последние,Inan.Acc.Plur,Я успел купить последние билеты на самолёт.,I managed to buy the last tickets for the flight.,,_,"время, описание, мера"
последний,2302,last,,A,A2,"Golosa, LM",2,последних,Gen.Plur,В течение последних двух лет я работал программистом.,I've been working as a programmer for the past two years.,,_,"время, описание, мера"
последний,2303,last,,A,A2,"Golosa, LM",3,последнее,Inan.Acc.Neut.Sing,"Последнее время я встаю очень поздно, в одиннадцать утра.","Lately I’ve been getting up very late, at eleven am.",,_,"время, описание, мера"
послужить,2304,inure,,V,A2,LM,1,послужит,Perf.Sing.3,Это послужит тебе хорошим уроком на будущее.,This will be a good lesson for you for the future.,,_,описание
послужить,2305,inure,,V,A2,LM,2,послужило,Perf.Neut.Sing.Past,Что послужило поводом для вашего конфликта?,What was the reason for your conflict?,,_,описание
послужить,2306,inure,,V,A2,LM,3,послужили,Perf.Plur.Past,Исследования социального неравенства послужили основой для моей курсовой работы.,Social inequality studies served as the basis for my termpaper.,,_,описание
послушать,2307,listen,,V,A2,"Golosa, MiP, LM",1,послушать,Perf.Inf,В этом баре можно послушать живую музыку.,You can listen to live music in this bar.,,_,общение
послушать,2308,listen,,V,A2,"Golosa, MiP, LM",2,послушал,Perf.Masc.Sing.Past,Почему ты не послушал моего совета?,Why didn't you listen to my advice?,,_,общение
послушать,2309,listen,,V,A2,"Golosa, MiP, LM",3,послушай,Perf.Imper.Sing.2,Обязательно послушай эту песню! Тебе понравится.,You have to listen to this song! You'll enjoy it.,,_,общение
посоветовать,2310,recommend,,V,A2,"Golosa, LM",1,посоветовать,Perf.Inf,Что ты можешь посоветовать в этой ситуации?,What's your advice in this situation?,,_,общение
посоветовать,2311,recommend,,V,A2,"Golosa, LM",2,посоветовали,Perf.Plur.Past,Друзья посоветовали мне прочитать эту книгу.,My friends told me to read this book.,,_,общение
посоветовать,2312,recommend,,V,A2,"Golosa, LM",3,посоветовал,Perf.Masc.Sing.Past,Вася посоветовал мне сходить к психологу.,Vasya advised me to go to a psychologist.,,_,общение
посол,2313,ambassador,,N.Masc.Anim,A2,LM,1,посол,Nom.Sing,Посол Великобритании сделал сенсационное заявление.,British ambassador made a sensational statement.,,_,"люди, политика, учёба/работа"
посол,2314,ambassador,,N.Masc.Anim,A2,LM,2,посла,Gen.Sing,Интервью американского посла вызвало бурную реакцию.,An interview with the US ambassador caused a furious reaction.,,_,"люди, политика, учёба/работа"
посол,2315,ambassador,,N.Masc.Inan,A2,LM,3,после,Loc.Sing,Что вы думаете о после Нидерландов и его поведении в этой ситуации?,What do you think about the ambassador of the Netherlands and his behavior in this situation?,,_,"люди, политика, учёба/работа"
посольство,2316,embassy,,N.Neut.Inan,A2,LM,1,посольство,Nom.Sing,Посольство Франции отказалось от комментариев.,The Embassy of France declined to comment.,,_,"политика, учёба/работа"
посольство,2317,embassy,,N.Neut.Inan,A2,LM,2,посольства,Gen.Sing,Мой отец работает пресс-секретарём российского посольства.,My father is a press secretary in the Russian Embassy.,,_,"политика, учёба/работа"
посольство,2318,embassy,,N.Neut.Inan,A2,LM,3,посольстве,Loc.Sing,Муж моей подруги работает в посольстве и часто ездит в комадировки.,My friend's husband works in the embassy and often goes on business trips.,,_,"политика, учёба/работа"
поставить,2319,put,,V,A2,Golosa,1,поставить,Perf.Inf,Попробуй поставить себя на его место. ,Try to put yourself in his position.,,_,описание
поставить,2320,put,,V,A2,Golosa,2,поставил,Perf.Masc.Sing.Past,Врач поставил мне диагноз – бронхит.,"The doctor gave me a diagnosis, it's bronchitis.",,_,описание
поставить,2321,put,,V,A2,Golosa,3,поставили,Perf.Plur.Past,Мы быстро поставили палатку и начали жарить шашлык.,We quickly set a tent up and started our barbecue.,,_,описание
потерять,2322,lose,,V,A2,LM,1,потерял,Perf.Masc.Sing.Past,"Я катался на коньках, потерял равновесие и упал.","When skating, I loss my balance and fell.",,_,описание
потерять,2323,lose,,V,A2,LM,2,потеряли,Perf.Plur.Past,Мы уже потеряли надежду найти дорогу домой.,We've already lost hope of finding our way home.,,_,описание
потерять,2324,lose,,V,A2,LM,3,потерять,Perf.Inf,Где ты мог потерять ключи?,Where could you have lost your keys?,,_,описание
потратить,2325,spend,,V,A2,"MiP, LM",1,потратил,Perf.Masc.Sing.Past,Он потратил уйму денег на ремонт квартиры.,He spent a pile of money renovating his apartment.,,_,"свободное время, описание"
потратить,2326,spend,,V,A2,"MiP, LM",2,потратить,Perf.Inf,Я планирую потратить на поездку пятьдесят тысяч рублей.,I plan to spend 50 thousand rubles on a trip.,,_,"свободное время, описание"
потратить,2327,spend,,V,A2,"MiP, LM",3,потратили,Perf.Plur.Past,"Мы потратили два часа, чтобы добраться до дома. На дороге были жуткие пробки!",We spent 2 hours getting home because of terrible traffic jams.,,_,"свободное время, описание"
поцеловать,2328,kiss,,V,A2,"MiP, LM",1,поцеловал,Perf.Masc.Sing.Past,Он наклонился и поцеловал свою жену.,He bent down and kissed his wife.,,_,общение
