Target language lemma,ID,User language gloss,English gloss,POS,Level,Word source,Ex. ID,Form,Analysis,Target language example sentence,User language translation,English translation,Reference,Topic(s),Lesson,
заговор,6787,complot,,N.Masc.Inan,B2,LM,1,заговоре,Loc.Sing,Он даже не подозревал о тайном заговоре.,He didn't even suspect that there was a conspiracy.,,_,"общение, политика",,,
заговор,6788,complot,,N.Masc.Inan,B2,LM,2,заговору,Dat.Sing,Я не имею никакого отношения к заговору!,I have nothing to do with the plot!,,_,"общение, политика",,,
заговор,6789,complot,,N.Masc.Inan,B2,LM,3,заговора,Gen.Sing,Ты веришь в теорию заговора?,Do you believe in a conspiracy theory?,,_,"общение, политика",,,
заголовок,6790,title,,N.Masc.Inan,B2,LM,1,заголовком,Ins.Sing,"Его фотография располагалась в газете под заголовком ""Лучший сотрудник года"".","His picture was in the newspaper under the headline ""The best employee of the year.""",,_,"политика, учёба/работа, общение",,,
заголовок,6791,title,,N.Masc.Inan,B2,LM,2,заголовки,Acc.Plur,Эта трагедия попала в заголовки всех европейских газет.,This tragedy made headlines in all the European newspapers.,,_,"политика, учёба/работа, общение",,,
заголовок,6792,title,,N.Masc.Inan,B2,LM,3,заголовок,Nom.Sing,Заголовок статьи был очень провокационным.,The headline of the article was very provocative.,,_,"политика, учёба/работа, общение",,,
загорелый,6793,sunburnt,,A,B2,LM,1,загорелый,Nom.Masc.Sing,"Загорелый мужчина улыбнулся мне, но я его не узнал.","The man with a tan smiled at me, but I didn't recognize him.",,_,"люди, описание, погода, путешествие",,,
загорелый,6794,sunburnt,,A,B2,LM,2,загорелые,Nom.Plur,Её загорелые ноги выглядели великолепно.,Her tanned legs looked gorgeous.,,_,"люди, описание, погода, путешествие",,,
загорелый,6795,sunburnt,,A,B2,LM,3,загорелую,Acc.Fem.Sing,"Я узнал Марию, загорелую женщину в белом платье.","I recognized Maria, the tanned woman in white dress.",,_,"люди, описание, погода, путешествие",,,
заграничный,6796,abroad,,A,B2,LM,1,заграничными,Ins.Plur,Это турагентство работает с заграничными странами.,This travel agency works with foreign countries.,,_,"описание, путешествие",,,
заграничный,6797,abroad,,A,B2,LM,2,заграничного,Gen.Neut.Sing,Вася только что вернулся из заграничного путешествия.,Vasya has just come home from a trip abroad.,,_,"описание, путешествие",,,
заграничный,6798,abroad,,A,B2,LM,3,заграничных,Gen.Plur,Алексей окажет вам помощь в оформлении заграничных паспортов.,Alexey will help you with foreign passport applications.,,_,"описание, путешествие",,,
загрязнение,6799,pollution,,N.Neut.Inan,B2,LM,1,загрязнения,Gen.Sing,Растения страдают из-за загрязнения атмосферы.,The plants are suffering because of air pollution.,,_,"животные/растения, погода",,,
загрязнение,6800,pollution,,N.Neut.Inan,B2,LM,2,загрязнение,Acc.Sing,Правительство ввело штрафы за загрязнение окружающей среды.,The government has introduced fines for environmental pollution.,,_,"животные/растения, погода",,,
загрязнение,6801,pollution,,N.Neut.Inan,B2,LM,3,загрязнением,Ins.Sing,Необходимо бороться с загрязнением окружающей среды.,It is necessary to combat environmental pollution.,,_,"животные/растения, погода",,,
заключаться,6802,be contained in,,V,B2,LM,1,заключается,Imperf.Sing.3,В чём заключается суть вашего предложения?,What is the main point of your proposal?,,_,учёба/работа,,,
заключаться,6803,be contained in,,V,B2,LM,2,заключалась,Imperf.Fem.Sing.Past,"Я долго искал подработку на лето. Сложность заключалась в том, что я хотел работать по специальности.",I spent a long time looking for a part-time job for the summer. The problem was that I wanted to work within my specialty.,,_,учёба/работа,,,
заключаться,6804,be contained in,,V,B2,LM,3,заключаться,Imperf.Inf,В чем должна заключаться цель моего исследования?,What should the purpose of my research be?,,_,учёба/работа,,,
зажигалка,6805,lighter,,N.Fem.Inan,B2,LM,1,зажигалку,Acc.Sing,"Кажется, я не взял зажигалку.",It seems that I forgot the lighter.,,_,"магазин, свободное время",,,
зажигалка,6806,lighter,,N.Fem.Inan,B2,LM,2,зажигалки,Gen.Sing,Петя прикурил от зажигалки.,Petya lit his cigarette from the lighter.,,_,"магазин, свободное время",,,
зажигалка,6807,lighter,,N.Fem.Inan,B2,LM,3,зажигалкой,Ins.Sing,Незнакомец вытащил сигарету и щёлкнул зажигалкой.,The stranger pulled out a cigarette and clicked a lighter.,,_,"магазин, свободное время",,,
замерзать,6808,freeze,,V,B2,LM,1,замерзают,Imperf.Plur.3,Осенью у меня быстро замерзают руки.,"In the fall, my hands get cold quickly.",,_,погода,,,
замерзать,6809,freeze,,A,B2,LM,2,замерзающими,Imperf.PresentActiveParticiple.Ins.Plur,Он пытался найти ключи замерзающими от холода пальцами.,He tried to find the keys with his fingers freezing from the cold.,,_,погода,,,
замерзать,6810,freeze,,V,B2,LM,3,замерзали,Imperf.Plur.Past,"Зимой у нас дома на сутки отключили отопление из-за аварии, и мы замерзали даже в куртках.",In the winter the heating in our house was turned off for a day due to some accident. We were freezing even in our jackets.,,_,погода,,,
запирать,6811,lock,,V,B2,LM,1,запирать,Imperf.Inf,"Можешь не запирать дверь на ночь, здесь безопасно.","You can leave the door unlocked at night, it's safe here.",,_,жильё,,,
запирать,6812,lock,,V,B2,LM,2,запирали,Imperf.Plur.Past,"Раньше мы не запирали ворота на ночь, но однажды у нас украли велосипед.","We used to leave the gate unlocked, but then one day a bicycle was stolen from us.",,_,жильё,,,
запирать,6813,lock,,V,B2,LM,3,запирал,Imperf.Masc.Sing.Past,"Когда я был маленьким, мой старший брат иногда запирал меня дома одного. До сих пор на него за это обижаюсь!","When I was little, my older brother sometimes locked me up at home alone. I still have hard feelings aobut it!",,_,жильё,,,
